movement_id,operation_id,timestamp,week_id,movement_type,from_location,to_location,source_stock_id,target_stock_id,sabor,cantidad_latas,peso_bruto_kg,tara_kg,peso_neto_kg,tara_final_kg,residuo_final_kg,notes
MOV-000325,INGRESO-CAMARA-PRODUCTO-000018,2026-08-18T18:17:57.579577-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000023,,1,,,,,,product_code=PROD-TOR-000002; categoria=TORTAS; producto=TORTA_FRUTILLA; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000326,INGRESO-CAMARA-PRODUCTO-000018,2026-08-18T18:17:57.579577-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000024,,1,,,,,,product_code=PROD-TOR-000002; categoria=TORTAS; producto=TORTA_FRUTILLA; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000327,INGRESO-CAMARA-PRODUCTO-000018,2026-08-18T18:17:57.579577-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000025,,1,,,,,,product_code=PROD-TOR-000002; categoria=TORTAS; producto=TORTA_FRUTILLA; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000328,INGRESO-CAMARA-PRODUCTO-000019,2026-08-18T18:20:56.043788-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000001,,1,,,,,,product_code=PROD-BOM-000003; categoria=BOMBONES; producto=BOMBON_CROCANTE; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000329,INGRESO-CAMARA-PRODUCTO-000019,2026-08-18T18:20:56.043788-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000002,,1,,,,,,product_code=PROD-BOM-000003; categoria=BOMBONES; producto=BOMBON_CROCANTE; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000330,INGRESO-CAMARA-PRODUCTO-000019,2026-08-18T18:20:56.043788-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000003,,1,,,,,,product_code=PROD-BOM-000003; categoria=BOMBONES; producto=BOMBON_CROCANTE; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000331,INGRESO-CAMARA-PRODUCTO-000019,2026-08-18T18:20:56.043788-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000004,,1,,,,,,product_code=PROD-BOM-000003; categoria=BOMBONES; producto=BOMBON_CROCANTE; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000332,INGRESO-CAMARA-PRODUCTO-000019,2026-08-18T18:20:56.043788-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000005,,1,,,,,,product_code=PROD-BOM-000003; categoria=BOMBONES; producto=BOMBON_CROCANTE; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000333,INGRESO-CAMARA-PRODUCTO-000020,2026-08-18T18:21:12.969890-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000006,,1,,,,,,product_code=PROD-BOM-000002; categoria=BOMBONES; producto=BOMBON_SUIZO; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000334,INGRESO-CAMARA-PRODUCTO-000020,2026-08-18T18:21:12.969890-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000007,,1,,,,,,product_code=PROD-BOM-000002; categoria=BOMBONES; producto=BOMBON_SUIZO; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000335,INGRESO-CAMARA-PRODUCTO-000020,2026-08-18T18:21:12.969890-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000008,,1,,,,,,product_code=PROD-BOM-000002; categoria=BOMBONES; producto=BOMBON_SUIZO; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000336,INGRESO-CAMARA-PRODUCTO-000021,2026-08-18T18:24:04.582410-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000009,,1,,,,,,product_code=PROD-BOM-000001; categoria=BOMBONES; producto=BOMBON_ESCOCES; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000337,INGRESO-CAMARA-PRODUCTO-000021,2026-08-18T18:24:04.582410-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000010,,1,,,,,,product_code=PROD-BOM-000001; categoria=BOMBONES; producto=BOMBON_ESCOCES; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000338,INGRESO-CAMARA-PRODUCTO-000021,2026-08-18T18:24:04.582410-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000011,,1,,,,,,product_code=PROD-BOM-000001; categoria=BOMBONES; producto=BOMBON_ESCOCES; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000339,INGRESO-CAMARA-PRODUCTO-000021,2026-08-18T18:24:04.582410-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000012,,1,,,,,,product_code=PROD-BOM-000001; categoria=BOMBONES; producto=BOMBON_ESCOCES; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000340,INGRESO-CAMARA-PRODUCTO-000021,2026-08-18T18:24:04.582410-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000013,,1,,,,,,product_code=PROD-BOM-000001; categoria=BOMBONES; producto=BOMBON_ESCOCES; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000341,INGRESO-CAMARA-PRODUCTO-000021,2026-08-18T18:24:04.582410-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000014,,1,,,,,,product_code=PROD-BOM-000001; categoria=BOMBONES; producto=BOMBON_ESCOCES; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000342,INGRESO-CAMARA-PRODUCTO-000021,2026-08-18T18:24:04.582410-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000015,,1,,,,,,product_code=PROD-BOM-000001; categoria=BOMBONES; producto=BOMBON_ESCOCES; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000343,INGRESO-CAMARA-PRODUCTO-000021,2026-08-18T18:24:04.582410-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000016,,1,,,,,,product_code=PROD-BOM-000001; categoria=BOMBONES; producto=BOMBON_ESCOCES; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000344,INGRESO-CAMARA-PRODUCTO-000021,2026-08-18T18:24:04.582410-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000017,,1,,,,,,product_code=PROD-BOM-000001; categoria=BOMBONES; producto=BOMBON_ESCOCES; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000345,INGRESO-CAMARA-PRODUCTO-000021,2026-08-18T18:24:04.582410-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000018,,1,,,,,,product_code=PROD-BOM-000001; categoria=BOMBONES; producto=BOMBON_ESCOCES; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000346,INGRESO-CAMARA-PRODUCTO-000022,2026-08-18T18:24:24.769496-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000019,,1,,,,,,product_code=PROD-BOM-000005; categoria=BOMBONES; producto=ALFAJOR_SECRETO; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=36; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=6; total_cajas=6; 
MOV-000347,INGRESO-CAMARA-PRODUCTO-000022,2026-08-18T18:24:24.769496-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000020,,1,,,,,,product_code=PROD-BOM-000005; categoria=BOMBONES; producto=ALFAJOR_SECRETO; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=36; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=6; total_cajas=6; 
MOV-000348,INGRESO-CAMARA-PRODUCTO-000022,2026-08-18T18:24:24.769496-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000021,,1,,,,,,product_code=PROD-BOM-000005; categoria=BOMBONES; producto=ALFAJOR_SECRETO; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=36; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=6; total_cajas=6; 
MOV-000349,INGRESO-CAMARA-PRODUCTO-000023,2026-08-18T18:24:39.040043-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000022,,1,,,,,,product_code=PROD-BOM-000004; categoria=BOMBONES; producto=BOMBON_FRUTEZZA; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000350,INGRESO-CAMARA-PRODUCTO-000023,2026-08-18T18:24:39.040043-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000023,,1,,,,,,product_code=PROD-BOM-000004; categoria=BOMBONES; producto=BOMBON_FRUTEZZA; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000351,INGRESO-CAMARA-PRODUCTO-000023,2026-08-18T18:24:39.040043-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-BOM-000024,,1,,,,,,product_code=PROD-BOM-000004; categoria=BOMBONES; producto=BOMBON_FRUTEZZA; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000352,INGRESO-CAMARA-PRODUCTO-000024,2026-08-18T18:28:38.614892-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-POS-000001,,1,,,,,,product_code=PROD-POS-000004; categoria=POSTRES; producto=DELICIA; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=4; cantidad_packs=1; cajas_por_pack=4; unidades_por_caja=1; total_cajas=4; 
MOV-000353,INGRESO-CAMARA-PRODUCTO-000025,2026-08-18T18:28:52.898578-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-POS-000002,,1,,,,,,product_code=PROD-POS-000002; categoria=POSTRES; producto=ALMENDRADO; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000354,INGRESO-CAMARA-PRODUCTO-000026,2026-08-18T18:29:06.455810-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-POS-000003,,1,,,,,,product_code=PROD-POS-000001; categoria=POSTRES; producto=CASATTA; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000355,INGRESO-CAMARA-PRODUCTO-000026,2026-08-18T18:29:06.455810-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-POS-000004,,1,,,,,,product_code=PROD-POS-000001; categoria=POSTRES; producto=CASATTA; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=48; cantidad_packs=1; cajas_por_pack=6; unidades_por_caja=8; total_cajas=6; 
MOV-000356,INGRESO-CAMARA-PRODUCTO-000027,2026-08-18T18:33:33.722841-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000001,,1,,,,,,product_code=PROD-PAL-000008; categoria=PALITOS; producto=PALITO_FRUTILLA_CREMA_X_20; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=80; cantidad_packs=1; cajas_por_pack=4; unidades_por_caja=20; total_cajas=4; 
MOV-000357,INGRESO-CAMARA-PRODUCTO-000027,2026-08-18T18:33:33.722841-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000002,,1,,,,,,product_code=PROD-PAL-000008; categoria=PALITOS; producto=PALITO_FRUTILLA_CREMA_X_20; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=80; cantidad_packs=1; cajas_por_pack=4; unidades_por_caja=20; total_cajas=4; 
MOV-000358,INGRESO-CAMARA-PRODUCTO-000028,2026-08-18T18:33:49.487600-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000003,,1,,,,,,product_code=PROD-PAL-000001; categoria=PALITOS; producto=PALITO_FRUTILLA_AGUA_X_20; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=80; cantidad_packs=1; cajas_por_pack=4; unidades_por_caja=20; total_cajas=4; 
MOV-000359,INGRESO-CAMARA-PRODUCTO-000028,2026-08-18T18:33:49.487600-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000004,,1,,,,,,product_code=PROD-PAL-000001; categoria=PALITOS; producto=PALITO_FRUTILLA_AGUA_X_20; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=80; cantidad_packs=1; cajas_por_pack=4; unidades_por_caja=20; total_cajas=4; 
MOV-000360,INGRESO-CAMARA-PRODUCTO-000029,2026-08-18T18:34:12.239490-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000005,,1,,,,,,product_code=PROD-PAL-000002; categoria=PALITOS; producto=PALITO_LIMON_AGUA_X_20; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=80; cantidad_packs=1; cajas_por_pack=4; unidades_por_caja=20; total_cajas=4; 
MOV-000361,INGRESO-CAMARA-PRODUCTO-000029,2026-08-18T18:34:12.239490-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000006,,1,,,,,,product_code=PROD-PAL-000002; categoria=PALITOS; producto=PALITO_LIMON_AGUA_X_20; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=80; cantidad_packs=1; cajas_por_pack=4; unidades_por_caja=20; total_cajas=4; 
MOV-000362,INGRESO-CAMARA-PRODUCTO-000029,2026-08-18T18:34:12.239490-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000007,,1,,,,,,product_code=PROD-PAL-000002; categoria=PALITOS; producto=PALITO_LIMON_AGUA_X_20; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=80; cantidad_packs=1; cajas_por_pack=4; unidades_por_caja=20; total_cajas=4; 
MOV-000363,INGRESO-CAMARA-PRODUCTO-000029,2026-08-18T18:34:12.239490-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000008,,1,,,,,,product_code=PROD-PAL-000002; categoria=PALITOS; producto=PALITO_LIMON_AGUA_X_20; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=80; cantidad_packs=1; cajas_por_pack=4; unidades_por_caja=20; total_cajas=4; 
MOV-000364,INGRESO-CAMARA-PRODUCTO-000030,2026-08-18T18:34:35.258313-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000009,,1,,,,,,product_code=PROD-PAL-000003; categoria=PALITOS; producto=PALITO_NARANJA_AGUA_X_20; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=80; cantidad_packs=1; cajas_por_pack=4; unidades_por_caja=20; total_cajas=4; 
MOV-000365,INGRESO-CAMARA-PRODUCTO-000030,2026-08-18T18:34:35.258313-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000010,,1,,,,,,product_code=PROD-PAL-000003; categoria=PALITOS; producto=PALITO_NARANJA_AGUA_X_20; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=80; cantidad_packs=1; cajas_por_pack=4; unidades_por_caja=20; total_cajas=4; 
MOV-000366,INGRESO-CAMARA-PRODUCTO-000030,2026-08-18T18:34:35.258313-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000011,,1,,,,,,product_code=PROD-PAL-000003; categoria=PALITOS; producto=PALITO_NARANJA_AGUA_X_20; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=80; cantidad_packs=1; cajas_por_pack=4; unidades_por_caja=20; total_cajas=4; 
MOV-000367,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000012,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000368,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000013,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000369,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000014,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000370,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000015,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000371,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000016,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000372,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000017,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000373,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000018,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000374,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000019,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000375,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000020,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000376,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000021,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000377,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000022,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000378,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000023,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000379,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000024,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000380,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000025,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000381,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000026,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
MOV-000382,INGRESO-CAMARA-PRODUCTO-000031,2026-08-18T18:36:25.821157-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-PAL-000027,,1,,,,,,product_code=PROD-PAL-000007; categoria=PALITOS; producto=PALITO_BOMBON_X_10; packaging_mode=PACK_CAJAS_UNIDADES; unidad_fisica=pack; total_unidades=100; cantidad_packs=1; cajas_por_pack=10; unidades_por_caja=10; total_cajas=10; 
